id_contrato,id_alma,fecha_firma,valor_en_almas,clausulas,cumplido,demonio_firmante
1848,303,1957-05-08,451.0,Anexo 13,S,352
1849,4113,1991-07-23,650.0,Cesión de alma secundaria,N,257
1850,7414,1959-08-22,681.0,Contrato eterno,S,18
1851,4269,1996-11-16,122.0,Cláusula 66A,S,137
1852,8486,1952-06-25,786.0,Cesión de alma secundaria,N,110
1853,1674,1981-05-30,183.0,Renovación automática,S,494
1854,2698,1959-04-14,591.0,Anexo 13,S,371
1855,2383,1996-11-02,717.0,Anexo 13,N,31
1856,8677,2017-02-17,194.0,Cláusula 66A,N,114
1857,3589,1937-11-07,216.0,Anexo 13,S,411
1858,8672,1978-04-02,115.0,Renovación automática,S,461
1859,1226,1983-02-13,602.0,Cláusula 66A,N,34
1860,6307,1940-08-02,643.0,Renovación automática,S,456
1861,8815,1972-11-23,625.0,Contrato eterno,N,261
1862,9224,1995-08-08,196.0,Cesión de alma secundaria,N,448
1863,9574,1935-07-12,451.0,Cláusula 66A,N,229
1864,5442,1963-05-29,266.0,Anexo 13,N,62
1865,4834,1997-10-04,891.0,Renovación automática,S,353
1866,5022,1969-08-26,480.0,Cesión de alma secundaria,N,153
1867,2690,1983-11-29,131.0,Anexo 13,N,341
1868,8803,1949-12-09,806.0,Cesión de alma secundaria,S,43
1869,8084,2008-05-02,814.0,Contrato eterno,N,34
1870,4663,1972-02-12,,Cláusula 66A,N,255
1871,503,1989-07-31,483.0,Cesión de alma secundaria,N,339
1872,2542,1982-04-12,66.0,Cláusula 66A,S,227
1873,2809,1932-12-31,730.0,Contrato eterno,S,315
1874,7040,1946-05-26,596.0,Renovación automática,N,280
1875,25,2013-07-03,267.0,Anexo 13,N,84
1876,5782,1971-12-31,731.0,Anexo 13,N,383
1877,3449,1928-05-04,156.0,Anexo 13,N,434
1878,6292,1953-03-11,308.0,Renovación automática,N,109
1879,7013,1955-10-09,75.0,Cesión de alma secundaria,N,291
1880,2714,2009-07-30,684.0,Cesión de alma secundaria,S,356
1881,9837,2004-05-20,115.0,Anexo 13,N,411
1882,8891,1934-10-19,380.0,Renovación automática,S,150
1883,2276,1934-04-08,284.0,Renovación automática,S,252
1884,6052,1933-11-16,830.0,Anexo 13,S,185
1885,7043,1999-02-01,33.0,Cesión de alma secundaria,N,167
1886,5132,1948-04-04,790.0,Contrato eterno,N,2
1887,9344,1945-12-22,250.0,Renovación automática,N,184
1888,7871,1965-02-22,310.0,Cesión de alma secundaria,N,93
1889,8689,2005-12-13,163.0,Contrato eterno,N,306
1890,3368,2021-03-04,77.0,Cláusula 66A,S,469
1891,6418,1958-05-27,571.0,Cesión de alma secundaria,S,421
1892,6951,1933-04-05,56.0,Anexo 13,S,310
1893,3583,2011-05-25,1000.0,Renovación automática,N,495
1894,268,1994-04-07,685.0,Contrato eterno,N,395
1895,9749,1999-03-14,555.0,Cláusula 66A,N,16
1896,2146,1948-06-08,887.0,Cláusula 66A,S,216
1897,7715,2011-02-13,99.0,Cesión de alma secundaria,N,41
1898,5225,1980-04-22,138.0,Cesión de alma secundaria,N,384
1899,8395,2006-04-22,428.0,Cesión de alma secundaria,S,201
1900,2603,1928-07-20,461.0,Cláusula 66A,N,312
1901,2106,1932-12-27,231.0,Anexo 13,N,121
1902,3102,1951-10-03,214.0,Anexo 13,S,92
1903,1785,2011-01-18,365.0,Anexo 13,N,431
1904,7211,1984-06-14,447.0,Cesión de alma secundaria,N,152
1905,7618,1953-11-12,196.0,Contrato eterno,S,391
1906,238,1989-07-16,48.0,Renovación automática,S,18
1907,6034,1995-03-24,439.0,Cláusula 66A,N,148
1908,1736,1976-10-10,788.0,Contrato eterno,N,192
1909,6674,2005-01-06,428.0,Anexo 13,S,354
1910,2785,1944-11-22,148.0,Cláusula 66A,S,297
1911,3256,1939-03-05,744.0,Renovación automática,N,207
1912,1379,2009-11-29,993.0,Anexo 13,N,228
1913,6507,1937-05-10,250.0,Cláusula 66A,N,374
1914,6571,1992-08-16,71.0,Cláusula 66A,N,409
1915,733,1942-07-25,195.0,Cláusula 66A,N,332
1916,9229,1935-06-29,460.0,Renovación automática,S,432
1917,4188,1936-03-13,738.0,Cesión de alma secundaria,S,116
1918,4173,1928-12-19,326.0,Anexo 13,N,228
1919,3672,2009-11-16,646.0,Anexo 13,N,121
1920,1561,1983-05-08,,Cláusula 66A,S,356
1921,868,2021-10-10,605.0,Renovación automática,N,404
1922,3306,1948-07-20,575.0,Renovación automática,S,277
1923,7658,1983-04-10,910.0,Cesión de alma secundaria,N,81
1924,300,1927-10-21,384.0,Anexo 13,S,307
1925,9857,2025-03-14,615.0,Renovación automática,S,52
1926,1543,1983-06-02,291.0,Cláusula 66A,S,129
1927,4446,1942-04-22,958.0,Cesión de alma secundaria,N,306
1928,8038,2017-09-08,334.0,Contrato eterno,S,464
1929,5357,1942-06-22,302.0,Cesión de alma secundaria,S,498
1930,8312,2018-01-27,76.0,Cesión de alma secundaria,S,270
1931,4436,2010-09-10,892.0,Anexo 13,N,327
1932,6931,2014-12-14,788.0,Anexo 13,N,363
1933,5814,2021-09-25,509.0,Contrato eterno,S,317
1934,7210,2017-05-28,362.0,Cláusula 66A,S,197
1935,3017,2000-10-13,213.0,Contrato eterno,N,222
1936,1389,1960-08-29,661.0,Cláusula 66A,S,226
1937,5339,1976-05-13,179.0,Cesión de alma secundaria,S,5
1938,9641,1981-02-19,,Cláusula 66A,S,99
1939,9419,2017-08-20,741.0,Cláusula 66A,S,9999
1940,9692,2011-10-08,448.0,Contrato eterno,S,220
1941,120,2024-11-25,133.0,Renovación automática,S,437
1942,6787,1948-03-11,13.0,Cesión de alma secundaria,N,35
1943,6678,2019-07-28,75.0,Renovación automática,S,377
1944,4150,2015-09-30,453.0,Anexo 13,S,443
1945,3941,2005-02-09,826.0,Cesión de alma secundaria,N,118
1946,6789,1957-11-25,814.0,Cláusula 66A,N,379
1947,9890,2021-09-23,434.0,Cesión de alma secundaria,N,271
1948,7330,2005-08-12,251.0,Renovación automática,S,306
1949,2236,2021-01-27,611.0,Cesión de alma secundaria,S,251
1950,5354,1935-08-17,273.0,Renovación automática,S,9
1951,2657,1988-09-20,125.0,Cláusula 66A,N,359
1952,1003,1939-07-26,506.0,Contrato eterno,S,82
1953,4919,1953-10-16,423.0,Renovación automática,N,176
1954,786,1988-03-14,267.0,Contrato eterno,N,176
1955,9269,1964-11-26,153.0,Contrato eterno,N,378
1956,3391,3000-13-40,465.0,Anexo 13,N,277
1957,5704,3000-13-40,187.0,Renovación automática,N,385
1958,1584,1987-03-25,676.0,Contrato eterno,S,434
1959,5861,1992-03-21,773.0,Cesión de alma secundaria,S,148
1960,4003,3000-13-40,472.0,Renovación automática,N,365
1961,3625,2013-02-19,57.0,Cesión de alma secundaria,N,17
1962,7468,1995-05-29,305.0,Contrato eterno,N,288
1963,9426,1960-04-09,471.0,Cláusula 66A,S,324
1964,3391,2005-03-28,790.0,Contrato eterno,S,320
1965,2145,2016-06-29,840.0,Cláusula 66A,S,168
1966,7299,1973-12-05,388.0,Cláusula 66A,N,255
1967,7540,1989-08-19,896.0,Contrato eterno,N,120
1968,8117,1951-11-13,302.0,Cesión de alma secundaria,S,442
1969,275,1967-04-27,19.0,Renovación automática,N,358
1970,3528,1969-02-07,141.0,Contrato eterno,S,444
1971,9826,1982-02-22,904.0,Anexo 13,N,216
1972,6375,1974-07-11,918.0,Contrato eterno,S,450
1973,926,1953-11-29,691.0,Renovación automática,N,9999
1974,1011,1949-01-17,232.0,Contrato eterno,N,118
1975,8331,2003-03-18,362.0,Contrato eterno,S,320
1976,472,2020-12-24,686.0,Contrato eterno,N,203
1977,2639,1975-02-07,123.0,Anexo 13,S,227
1978,6442,2016-06-25,666.0,Renovación automática,S,245
1979,1086,1978-08-16,358.0,Contrato eterno,N,38
1980,1051,2016-01-20,277.0,Cesión de alma secundaria,N,122
1981,4276,1929-07-13,269.0,Renovación automática,N,171
1982,7425,1950-05-27,598.0,Anexo 13,N,375
1983,6457,1997-07-31,444.0,Renovación automática,N,46
1984,9064,2013-06-25,157.0,Anexo 13,N,207
1985,9374,1997-02-08,537.0,Anexo 13,N,96
1986,1527,1948-04-15,61.0,Contrato eterno,S,483
1987,7514,2006-01-07,251.0,Cesión de alma secundaria,S,366
1988,5717,1965-07-31,609.0,Anexo 13,S,160
1989,7677,1945-12-15,427.0,Renovación automática,N,170
1990,1092,1948-12-31,198.0,Contrato eterno,N,9999
1991,9917,2023-10-16,712.0,Anexo 13,S,123
1992,8791,1953-01-06,971.0,Cláusula 66A,S,404
1993,8455,2017-08-23,950.0,Cláusula 66A,S,329
1994,8968,1958-01-22,604.0,Renovación automática,N,410
1995,8101,1951-04-21,471.0,Cláusula 66A,N,54
1996,698,1935-12-28,377.0,Cláusula 66A,N,394
1997,2101,2005-01-15,163.0,Cláusula 66A,S,368
1998,8649,1982-05-02,,Cláusula 66A,N,487
1999,2077,1974-02-17,153.0,Cláusula 66A,S,409
2000,9676,2003-04-30,221.0,Cesión de alma secundaria,N,351
2001,5867,1973-04-26,284.0,Renovación automática,S,392
2002,522,2008-11-03,253.0,Renovación automática,S,190
2003,8642,1991-11-28,735.0,Renovación automática,N,418
2004,6830,1957-01-07,702.0,Renovación automática,S,88
2005,7979,2021-04-07,841.0,Anexo 13,S,176
2006,7390,1989-03-13,138.0,Cláusula 66A,N,97
2007,6023,1927-10-27,,Cláusula 66A,S,86
2008,3150,2004-03-02,72.0,Cláusula 66A,S,424
2009,4913,2023-02-26,143.0,Contrato eterno,N,106
2010,4118,3000-13-40,472.0,Anexo 13,S,163
2011,6203,1966-05-28,491.0,Anexo 13,N,440
2012,1503,1977-06-21,478.0,Renovación automática,S,171
2013,4246,2000-11-04,517.0,Renovación automática,N,347
2014,8763,1997-12-10,184.0,Cláusula 66A,N,343
2015,5120,2015-08-23,140.0,Contrato eterno,S,167
2016,6822,1976-05-12,190.0,Anexo 13,N,97
2017,4094,2012-05-12,604.0,Renovación automática,S,392
2018,272,1936-12-09,804.0,Renovación automática,S,9999
2019,2042,1931-12-14,291.0,Cesión de alma secundaria,N,97
2020,6644,1982-01-26,417.0,Cláusula 66A,N,285
2021,7289,1988-01-15,81.0,Anexo 13,S,346
2022,6639,2022-05-15,212.0,Contrato eterno,N,8
2023,7203,2019-03-18,231.0,Anexo 13,S,89
2024,238,1932-08-25,810.0,Anexo 13,N,74
2025,6074,1994-11-20,542.0,Anexo 13,N,78
2026,2924,1957-04-23,340.0,Cláusula 66A,N,76
2027,8089,1991-04-07,,Anexo 13,S,285
2028,6089,2009-02-17,771.0,Renovación automática,N,352
2029,1634,2021-05-10,210.0,Contrato eterno,N,303
2030,4101,1977-05-25,370.0,Cesión de alma secundaria,N,71
2031,5257,1988-08-05,801.0,Renovación automática,S,319
2032,3037,1958-02-03,866.0,Anexo 13,N,431
2033,4592,2014-07-31,639.0,Cláusula 66A,N,204
2034,1907,1963-10-04,275.0,Contrato eterno,N,287
2035,5143,1964-05-21,248.0,Renovación automática,S,477
2036,4356,1961-03-18,29.0,Renovación automática,N,73
2037,8792,1989-05-13,233.0,Renovación automática,N,367
2038,3149,1976-11-14,357.0,Renovación automática,S,221
2039,120,1938-05-30,182.0,Anexo 13,S,136
2040,725,1934-01-24,265.0,Anexo 13,S,284
2041,3053,2016-02-26,715.0,Renovación automática,N,457
2042,9236,1929-03-18,277.0,Cláusula 66A,N,107
2043,2257,1938-07-25,84.0,Renovación automática,N,454
2044,3507,1974-10-22,389.0,Cesión de alma secundaria,N,338
2045,9648,1993-11-03,80.0,Contrato eterno,S,108
2046,3199,1951-08-20,122.0,Renovación automática,N,86
2047,7798,1929-06-30,133.0,Cesión de alma secundaria,N,354
2048,3099,2000-06-30,334.0,Contrato eterno,N,19
2049,2856,1959-10-10,62.0,Cesión de alma secundaria,N,373
2050,3420,1967-11-04,992.0,Renovación automática,N,75
2051,8108,1939-12-27,179.0,Cesión de alma secundaria,S,100
2052,7545,1973-11-22,40.0,Renovación automática,S,341
2053,3846,1947-06-09,773.0,Contrato eterno,N,5
2054,7981,1950-08-19,932.0,Cláusula 66A,N,421
2055,1955,1927-05-17,157.0,Renovación automática,S,257
2056,4096,1926-01-09,72.0,Renovación automática,N,299
2057,9904,2017-06-20,551.0,Cesión de alma secundaria,N,248
2058,3662,2008-12-23,841.0,Contrato eterno,N,224
2059,9238,1958-01-29,573.0,Anexo 13,S,475
2060,4458,1984-06-19,382.0,Anexo 13,S,411
2061,2298,2024-12-06,647.0,Cláusula 66A,S,367
2062,5188,1966-06-08,22.0,Anexo 13,N,440
2063,6872,1979-07-28,380.0,Cesión de alma secundaria,N,342
2064,6746,1957-03-11,153.0,Anexo 13,S,374
2065,704,1976-06-24,841.0,Anexo 13,S,288
2066,1188,2015-08-25,750.0,Contrato eterno,S,267
2067,3867,2010-11-26,871.0,Contrato eterno,S,325
2068,7482,1985-04-27,111.0,Contrato eterno,N,479
2069,5899,1929-11-08,119.0,Cláusula 66A,S,31
2070,6275,1984-01-21,,Cesión de alma secundaria,S,143
2071,4876,1943-12-07,309.0,Renovación automática,N,118
2072,2393,1963-08-17,54.0,Renovación automática,N,459
2073,7452,2025-06-21,702.0,Cláusula 66A,S,264
2074,8409,2025-06-29,181.0,Anexo 13,S,395
2075,3179,1990-03-30,818.0,Anexo 13,N,163
2076,2361,1976-08-04,272.0,Contrato eterno,N,288
2077,6362,2022-06-04,701.0,Cláusula 66A,N,80
2078,9191,1944-03-30,896.0,Cláusula 66A,N,221
2079,9181,1933-01-28,972.0,Anexo 13,N,346
2080,5355,1961-03-01,171.0,Cláusula 66A,S,24
2081,4789,1948-01-30,264.0,Renovación automática,S,365
2082,4703,1976-04-09,521.0,Cesión de alma secundaria,S,163
2083,2977,2008-08-29,534.0,Contrato eterno,S,114
2084,2911,1930-05-07,889.0,Cesión de alma secundaria,N,127
2085,6378,2004-12-07,873.0,Cláusula 66A,N,279
2086,2042,1933-07-24,,Cesión de alma secundaria,N,51
2087,9063,1932-10-06,901.0,Contrato eterno,N,318
2088,2960,1926-11-05,,Cláusula 66A,N,98
2089,4241,1999-11-25,124.0,Renovación automática,S,482
2090,9586,1982-10-29,288.0,Contrato eterno,S,373
2091,1790,1978-01-06,156.0,Renovación automática,S,172
2092,9387,2006-03-16,817.0,Cláusula 66A,N,410
2093,2045,1927-02-13,275.0,Contrato eterno,N,292
2094,859,1934-04-25,649.0,Contrato eterno,S,463
2095,3762,2013-01-13,869.0,Renovación automática,S,105
2096,8102,1949-02-20,283.0,Cláusula 66A,S,251
2097,3935,2010-05-14,331.0,Renovación automática,S,131
2098,7422,1988-02-23,,Contrato eterno,S,280
2099,2442,2013-03-04,,Renovación automática,S,492
2100,8085,1976-10-09,352.0,Contrato eterno,S,43
2101,8978,1961-01-21,673.0,Contrato eterno,N,309
2102,1252,2004-10-05,463.0,Cláusula 66A,S,131
2103,8015,1943-03-26,295.0,Anexo 13,S,300
2104,459,2005-01-07,516.0,Cesión de alma secundaria,N,398
2105,4153,1971-07-05,44.0,Renovación automática,S,105
2106,972,1983-07-26,859.0,Renovación automática,S,50
2107,7970,2022-10-11,881.0,Cesión de alma secundaria,N,300
2108,234,1929-08-24,616.0,Anexo 13,S,481
2109,742,1986-07-21,218.0,Cláusula 66A,N,329
2110,5434,1952-04-27,799.0,Cláusula 66A,N,265
2111,7480,1969-11-11,817.0,Contrato eterno,S,402
2112,9375,1932-08-13,983.0,Cesión de alma secundaria,N,165
2113,5334,1962-08-22,121.0,Contrato eterno,S,325
2114,5670,1993-09-13,612.0,Renovación automática,N,214
2115,7218,1983-03-11,113.0,Renovación automática,S,151
2116,5859,1986-10-25,177.0,Cláusula 66A,N,199
2117,9109,1941-01-26,660.0,Anexo 13,N,330
2118,8468,1986-04-23,782.0,Contrato eterno,N,403
2119,8002,1982-01-16,763.0,Renovación automática,S,162
2120,5772,1986-05-06,920.0,Cesión de alma secundaria,S,263
2121,9883,1991-02-01,828.0,Anexo 13,N,32
2122,9763,1984-09-12,259.0,Cláusula 66A,S,281
2123,5876,1932-07-27,255.0,Renovación automática,N,405
2124,2,2018-04-26,770.0,Cláusula 66A,S,214
2125,6002,1960-12-12,666.0,Cláusula 66A,N,84
2126,3098,1952-12-28,641.0,Renovación automática,S,289
2127,9232,1935-12-04,69.0,Renovación automática,N,49
2128,2419,1999-03-10,572.0,Anexo 13,S,4
2129,1523,1998-08-12,390.0,Anexo 13,N,416
2130,9005,1954-12-22,541.0,Contrato eterno,N,201
2131,5294,1955-11-08,179.0,Cláusula 66A,S,470
2132,1543,2023-08-25,169.0,Anexo 13,S,107
2133,2585,1945-11-13,46.0,Renovación automática,N,121
2134,8878,1926-09-05,537.0,Contrato eterno,N,356
2135,2712,1957-12-21,574.0,Contrato eterno,N,332
2136,4836,2001-08-10,821.0,Cesión de alma secundaria,N,493
2137,1287,1984-09-12,277.0,Contrato eterno,S,430
2138,1551,1946-05-16,27.0,Renovación automática,N,189
2139,2500,2014-08-04,18.0,Cesión de alma secundaria,N,236
2140,8621,1999-02-05,844.0,Anexo 13,S,430
2141,5642,1975-10-29,514.0,Cesión de alma secundaria,S,97
2142,6655,1931-04-05,389.0,Cesión de alma secundaria,N,140
2143,6900,1926-05-23,724.0,Contrato eterno,N,227
2144,4333,1940-01-26,898.0,Anexo 13,S,364
2145,6497,1932-11-07,,Cláusula 66A,S,307
2146,5476,1997-08-12,821.0,Renovación automática,S,185
2147,9478,1996-09-17,404.0,Anexo 13,S,163
2148,76,2003-05-26,764.0,Cesión de alma secundaria,N,463
2149,3740,2008-01-10,426.0,Cláusula 66A,N,471
2150,5092,1928-10-07,232.0,Cláusula 66A,N,139
2151,272,1945-04-01,250.0,Cesión de alma secundaria,N,258
2152,522,2006-03-24,230.0,Cesión de alma secundaria,S,233
2153,3644,3000-13-40,,Cesión de alma secundaria,S,189
2154,5236,1936-10-31,974.0,Anexo 13,S,56
2155,2281,3000-13-40,736.0,Renovación automática,S,87
2156,8822,1970-02-20,610.0,Renovación automática,N,449
2157,7429,1945-08-26,475.0,Cláusula 66A,N,226
2158,483,1985-01-02,123.0,Anexo 13,N,216
2159,2914,1977-11-21,85.0,Anexo 13,S,10
2160,851,1926-04-18,303.0,Renovación automática,N,279
2161,175,1948-10-01,229.0,Anexo 13,N,457
2162,8702,2016-02-20,277.0,Contrato eterno,S,172
2163,6014,1956-08-08,391.0,Contrato eterno,N,264
2164,3871,1970-05-29,224.0,Cesión de alma secundaria,N,353
2165,9947,1960-10-24,29.0,Cláusula 66A,S,366
2166,7705,2005-04-28,651.0,Contrato eterno,N,414
2167,9288,1944-10-05,57.0,Cláusula 66A,S,111
2168,9497,1964-12-29,154.0,Anexo 13,N,373
2169,5715,1941-05-27,179.0,Anexo 13,S,218
2170,2934,2017-07-23,482.0,Anexo 13,S,433
2171,6164,1983-04-14,988.0,Contrato eterno,N,147
2172,9815,1948-02-23,405.0,Cesión de alma secundaria,S,367
2173,2756,1937-02-28,629.0,Cláusula 66A,N,364
2174,8001,1943-04-09,870.0,Cláusula 66A,S,129
2175,3989,2000-03-03,410.0,Cláusula 66A,N,290
2176,7733,2013-01-28,243.0,Contrato eterno,S,158
2177,7560,1951-04-28,686.0,Contrato eterno,N,393
2178,6264,1979-01-21,518.0,Anexo 13,N,7
2179,1942,1943-02-06,11.0,Renovación automática,N,404
2180,7878,1933-04-18,167.0,Cláusula 66A,S,140
2181,1545,2011-09-11,320.0,Anexo 13,S,491
2182,2999,1959-03-16,482.0,Cesión de alma secundaria,S,191
2183,5267,1932-11-30,931.0,Contrato eterno,S,231
2184,7679,2016-09-17,564.0,Cláusula 66A,N,299
2185,4594,1964-09-30,855.0,Contrato eterno,S,384
2186,3585,1976-11-14,889.0,Cláusula 66A,N,269
2187,8531,1962-01-07,847.0,Contrato eterno,N,326
2188,9272,2020-02-03,931.0,Renovación automática,N,357
2189,9597,1979-07-07,369.0,Anexo 13,N,243
2190,2685,1986-03-22,445.0,Renovación automática,S,83
2191,2787,1961-09-27,87.0,Cláusula 66A,N,352
2192,3194,1950-02-13,246.0,Contrato eterno,N,251
2193,9413,2004-11-18,668.0,Contrato eterno,N,242
2194,942,2019-10-26,711.0,Cesión de alma secundaria,S,159
2195,456,1975-03-14,750.0,Renovación automática,N,226
2196,9374,1991-09-15,28.0,Anexo 13,N,147
2197,9061,1970-09-09,702.0,Anexo 13,N,20
2198,6146,1934-03-21,958.0,Anexo 13,N,460
2199,4094,1999-04-13,805.0,Cesión de alma secundaria,S,417
2200,3634,1932-09-12,252.0,Anexo 13,S,90
2201,4459,2018-08-14,879.0,Cláusula 66A,S,279
2202,5327,1978-09-20,617.0,Renovación automática,S,365
2203,4677,2015-09-02,131.0,Contrato eterno,N,438
2204,6479,3000-13-40,748.0,Renovación automática,N,472
2205,5248,2017-06-05,31.0,Contrato eterno,S,299
2206,266,2014-12-03,747.0,Renovación automática,S,300
2207,1420,2020-03-03,964.0,Anexo 13,S,179
2208,1587,1988-08-23,479.0,Cesión de alma secundaria,S,277
2209,8882,1981-07-17,82.0,Cesión de alma secundaria,N,105
2210,5875,1985-06-14,447.0,Cesión de alma secundaria,N,70
2211,742,1938-06-15,103.0,Anexo 13,N,47
2212,7780,2012-09-12,35.0,Renovación automática,N,376
2213,9239,1993-12-21,42.0,Cesión de alma secundaria,N,66
2214,9678,1952-10-17,669.0,Renovación automática,S,58
2215,2115,1961-09-16,390.0,Contrato eterno,S,470
2216,3844,1947-07-22,112.0,Anexo 13,S,174
2217,8409,2011-06-07,731.0,Cláusula 66A,N,463
2218,9377,1986-01-14,490.0,Anexo 13,N,394
2219,5352,1954-11-11,744.0,Contrato eterno,N,368
2220,7140,1965-06-23,87.0,Cláusula 66A,S,256
2221,3676,2018-05-29,251.0,Cláusula 66A,N,386
2222,6823,2011-07-20,413.0,Renovación automática,N,111
2223,2783,1954-10-15,710.0,Contrato eterno,N,413
2224,9126,2001-10-29,85.0,Cesión de alma secundaria,S,340
2225,2208,2006-09-19,571.0,Contrato eterno,N,319
2226,2220,1959-08-23,749.0,Contrato eterno,N,135
2227,6248,2009-07-25,402.0,Renovación automática,S,454
2228,4312,2016-08-15,562.0,Contrato eterno,N,395
2229,5738,2003-01-08,128.0,Anexo 13,N,361
2230,6833,1990-10-16,859.0,Renovación automática,N,455
2231,5071,1933-12-20,643.0,Contrato eterno,S,229
2232,3852,2020-01-20,154.0,Anexo 13,S,446
2233,9897,1947-03-31,211.0,Cesión de alma secundaria,N,93
2234,4891,1990-09-19,377.0,Cláusula 66A,S,379
2235,1539,1975-11-25,885.0,Cesión de alma secundaria,N,277
2236,10000,1974-04-02,74.0,Anexo 13,N,399
2237,3904,1929-12-09,694.0,Cláusula 66A,S,190
2238,6653,2019-05-17,382.0,Anexo 13,N,299
2239,1654,1935-10-16,607.0,Contrato eterno,S,217
2240,3342,1968-11-23,458.0,Renovación automática,N,19
2241,7106,1928-02-20,306.0,Cláusula 66A,N,201
2242,6162,1969-12-12,137.0,Cláusula 66A,S,369
2243,8790,1997-10-29,344.0,Cláusula 66A,S,372
2244,5023,1989-02-03,393.0,Renovación automática,N,431
2245,692,1959-04-14,973.0,Contrato eterno,N,168
2246,8384,1932-02-14,786.0,Renovación automática,N,13
2247,9308,2010-02-07,31.0,Cláusula 66A,N,71
2248,9298,1935-06-22,753.0,Contrato eterno,N,81
2249,7764,2015-03-06,646.0,Contrato eterno,N,34
2250,7134,1985-01-16,120.0,Anexo 13,S,401
2251,7899,1983-06-09,527.0,Cesión de alma secundaria,S,238
2252,3805,1954-10-21,894.0,Anexo 13,S,351
2253,1000,1968-09-21,463.0,Contrato eterno,S,189
2254,1805,1947-05-31,482.0,Cesión de alma secundaria,N,225
2255,9684,1966-12-25,629.0,Cesión de alma secundaria,N,274
2256,5027,2011-10-28,425.0,Contrato eterno,S,86
2257,3479,1956-03-30,299.0,Cláusula 66A,N,10
2258,1623,1954-02-27,449.0,Renovación automática,N,157
2259,1307,1972-04-03,344.0,Contrato eterno,N,452
2260,5454,2004-06-15,780.0,Anexo 13,N,315
2261,4288,1945-07-11,544.0,Contrato eterno,S,469
2262,5055,1958-02-27,234.0,Renovación automática,S,297
2263,3618,2017-03-08,207.0,Anexo 13,S,124
2264,7771,1987-08-13,665.0,Anexo 13,N,446
2265,4598,2011-03-21,249.0,Contrato eterno,N,109
2266,1984,1960-04-15,109.0,Cesión de alma secundaria,S,35
2267,7580,1946-08-27,120.0,Contrato eterno,S,439
2268,9747,1929-05-25,877.0,Renovación automática,N,111
2269,1360,1970-03-10,913.0,Cesión de alma secundaria,S,59
2270,2782,1995-08-03,494.0,Contrato eterno,S,145
